GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
0022000034,1610612759,Spurs,SAS,San Antonio,240:00,0.596,0.404,0.568,0.063,0.34700000000000003,0.116,0.084,0.084,0.505,0.556,0.444,1.0,0.0,0.684,0.316
0022000034,1610612740,Pelicans,NOP,New Orleans,240:00,0.745,0.255,0.633,0.184,0.153,0.224,0.214,0.133,0.449,0.419,0.581,0.4,0.6,0.417,0.583
0022000045,1610612757,Trail Blazers,POR,Portland,240:00,0.5,0.5,0.47,0.122,0.417,0.139,0.113,0.157,0.348,0.63,0.37,0.625,0.375,0.628,0.3720000000000001
0022000045,1610612747,Lakers,LAL,Los Angeles,240:00,0.69,0.31,0.579,0.093,0.28,0.15,0.14,0.093,0.486,0.419,0.581,0.7,0.3,0.488,0.512
0022000042,1610612763,Grizzlies,MEM,Memphis,265:00,0.7040000000000001,0.29600000000000004,0.552,0.069,0.259,0.155,0.19,0.198,0.483,0.375,0.625,0.8,0.2,0.476,0.524
0022000042,1610612751,Nets,BKN,Brooklyn,265:00,0.58,0.42,0.486,0.07200000000000001,0.378,0.108,0.135,0.234,0.414,0.7040000000000001,0.29600000000000004,0.643,0.35700000000000004,0.6829999999999999,0.317
0022000041,1610612765,Pistons,DET,Detroit,240:00,0.5820000000000001,0.418,0.5,0.067,0.325,0.142,0.175,0.117,0.433,0.467,0.5329999999999999,0.769,0.231,0.5579999999999999,0.442
0022000041,1610612737,Hawks,ATL,Atlanta,240:00,0.488,0.512,0.313,0.031,0.469,0.102,0.219,0.063,0.281,0.6,0.4,0.9,0.1,0.75,0.25
0022000044,1610612745,Rockets,HOU,Houston,240:00,0.547,0.453,0.414,0.0,0.4320000000000001,0.162,0.153,0.135,0.414,0.609,0.391,0.688,0.313,0.6409999999999999,0.359
0022000044,1610612743,Nuggets,DEN,Denver,240:00,0.644,0.35600000000000004,0.516,0.048,0.339,0.129,0.145,0.161,0.468,0.625,0.375,0.7859999999999999,0.214,0.674,0.326
0022000043,1610612762,Jazz,UTA,Utah,240:00,0.581,0.419,0.545,0.091,0.355,0.018000000000000002,0.1,0.209,0.455,0.5,0.5,0.6920000000000001,0.308,0.5579999999999999,0.442
0022000043,1610612760,Thunder,OKC,Oklahoma City,240:00,0.5579999999999999,0.442,0.459,0.018000000000000002,0.413,0.055,0.128,0.174,0.44,0.24,0.76,1.0,0.0,0.525,0.475
0022000049,1610612761,Raptors,TOR,Toronto,240:00,0.5,0.5,0.32299999999999995,0.043,0.5479999999999999,0.258,0.129,0.14,0.28,0.467,0.5329999999999999,0.8240000000000001,0.17600000000000002,0.6559999999999999,0.344
0022000049,1610612755,76ers,PHI,Philadelphia,240:00,0.631,0.369,0.48,0.12,0.24,0.12,0.28,0.25,0.36,0.542,0.458,1.0,0.0,0.6559999999999999,0.344
0022000053,1610612756,Suns,PHX,Phoenix,240:00,0.44,0.56,0.324,0.07200000000000001,0.514,0.126,0.162,0.189,0.252,0.5,0.5,0.789,0.211,0.649,0.35100000000000003
0022000053,1610612740,Pelicans,NOP,New Orleans,240:00,0.688,0.312,0.7909999999999999,0.233,0.105,0.128,0.105,0.221,0.5579999999999999,0.471,0.529,0.667,0.333,0.486,0.514
0022000054,1610612750,Timberwolves,MIN,Minnesota,240:00,0.573,0.4270000000000001,0.475,0.079,0.386,0.158,0.139,0.149,0.396,0.583,0.417,0.615,0.385,0.595,0.405
0022000054,1610612746,Clippers,LAC,LA,240:00,0.648,0.35200000000000004,0.5,0.081,0.387,0.129,0.113,0.113,0.419,0.613,0.387,0.813,0.188,0.6809999999999999,0.319
0022000046,1610612752,Knicks,NYK,New York,240:00,0.684,0.316,0.421,0.105,0.442,0.126,0.13699999999999998,0.116,0.316,0.55,0.45,0.857,0.14300000000000002,0.6759999999999999,0.324
0022000046,1610612739,Cavaliers,CLE,Cleveland,240:00,0.636,0.364,0.581,0.047,0.244,0.18600000000000005,0.174,0.314,0.535,0.6,0.4,1.0,0.0,0.688,0.313
0022000051,1610612749,Bucks,MIL,Milwaukee,240:00,0.446,0.5539999999999999,0.306,0.125,0.604,0.215,0.09,0.215,0.181,0.5,0.5,0.7240000000000001,0.276,0.627,0.373
0022000051,1610612748,Heat,MIA,Miami,240:00,0.532,0.468,0.536,0.165,0.34,0.103,0.124,0.134,0.371,0.5770000000000001,0.423,0.727,0.273,0.622,0.378
0022000047,1610612744,Warriors,GSW,Golden State,240:00,0.5660000000000001,0.434,0.414,0.103,0.362,0.06,0.224,0.172,0.31,0.458,0.542,0.7140000000000001,0.28600000000000003,0.5529999999999999,0.447
