TEAM_ABBREVIATION_home,GAME_ID,GAME_DATE_home,WL_home,PTS_home,TEAM_ABBREVIATION_away,GAME_DATE_away,WL_away,PTS_away
PHI,0020900321,2009-12-11,L,91,HOU,2009-12-11,W,96
SAS,0020900328,2009-12-11,W,104,CHA,2009-12-11,L,85
LAL,0020900329,2009-12-11,W,104,MIN,2009-12-11,L,92
CHI,0020900324,2009-12-11,W,96,GSW,2009-12-11,L,91
PHX,0020900330,2009-12-11,W,106,ORL,2009-12-11,L,103
CLE,0020900325,2009-12-11,W,104,POR,2009-12-11,L,99
MIA,0020900323,2009-12-11,L,93,DAL,2009-12-11,W,106
IND,0020900320,2009-12-11,W,107,BKN,2009-12-11,L,91
NOP,0020900327,2009-12-11,L,96,NYK,2009-12-11,W,113
TOR,0020900322,2009-12-11,L,89,ATL,2009-12-11,W,111
MEM,0020900326,2009-12-11,L,94,OKC,2009-12-11,W,102
CHI,0020900333,2009-12-12,L,80,BOS,2009-12-12,W,106
DET,0020900332,2009-12-12,W,104,GSW,2009-12-12,L,95
UTA,0020900337,2009-12-12,W,102,LAL,2009-12-12,L,94
MIL,0020900335,2009-12-12,W,108,POR,2009-12-12,L,101
DAL,0020900334,2009-12-12,W,98,CHA,2009-12-12,L,97
SAC,0020900338,2009-12-12,W,120,MIN,2009-12-12,L,100
DEN,0020900336,2009-12-12,W,105,PHX,2009-12-12,L,99
WAS,0020900331,2009-12-12,L,113,IND,2009-12-12,W,114
LAC,0020900343,2009-12-13,L,90,SAS,2009-12-13,W,115
MIA,0020900341,2009-12-13,L,90,MEM,2009-12-13,W,118
ATL,0020900340,2009-12-13,W,130,BKN,2009-12-13,L,107
TOR,0020900339,2009-12-13,W,101,HOU,2009-12-13,L,88
OKC,0020900342,2009-12-13,L,89,CLE,2009-12-13,W,102
PHI,0020900345,2009-12-14,W,117,GSW,2009-12-14,L,101
LAC,0020900350,2009-12-14,W,97,WAS,2009-12-14,L,95
ORL,0020900344,2009-12-14,W,106,IND,2009-12-14,L,98
UTA,0020900349,2009-12-14,L,108,MIN,2009-12-14,W,110
DAL,0020900347,2009-12-14,W,94,NOP,2009-12-14,L,90
DEN,0020900348,2009-12-14,W,102,OKC,2009-12-14,L,93
MEM,0020900346,2009-12-14,L,105,BOS,2009-12-14,W,110
CHI,0020900354,2009-12-15,L,87,LAL,2009-12-15,W,96
PHX,0020900356,2009-12-15,W,116,SAS,2009-12-15,L,104
CLE,0020900352,2009-12-15,W,99,BKN,2009-12-15,L,89
HOU,0020900355,2009-12-15,W,107,DET,2009-12-15,L,96
MIA,0020900353,2009-12-15,W,115,TOR,2009-12-15,L,95
POR,0020900357,2009-12-15,W,95,SAC,2009-12-15,L,88
CHA,0020900351,2009-12-15,W,94,NYK,2009-12-15,L,87
PHI,0020900361,2009-12-16,L,101,CLE,2009-12-16,W,108
GSW,0020900369,2009-12-16,L,91,SAS,2009-12-16,W,103
BKN,0020900362,2009-12-16,L,92,UTA,2009-12-16,W,108
ORL,0020900360,2009-12-16,W,118,TOR,2009-12-16,L,99
IND,0020900359,2009-12-16,W,101,CHA,2009-12-16,L,98
MIL,0020900363,2009-12-16,L,106,LAL,2009-12-16,W,107
ATL,0020900358,2009-12-16,W,110,MEM,2009-12-16,L,97
SAC,0020900368,2009-12-16,W,112,WAS,2009-12-16,L,109
DEN,0020900367,2009-12-16,W,111,HOU,2009-12-16,L,101
MIN,0020900364,2009-12-16,L,95,LAC,2009-12-16,W,120
NOP,0020900365,2009-12-16,W,95,DET,2009-12-16,L,87
OKC,0020900366,2009-12-16,L,86,DAL,2009-12-16,W,100
CHI,0020900370,2009-12-17,W,98,NYK,2009-12-17,L,89
MIA,0020900371,2009-12-17,W,104,ORL,2009-12-17,L,86
POR,0020900372,2009-12-17,W,105,PHX,2009-12-17,L,102
GSW,0020900383,2009-12-18,L,109,WAS,2009-12-18,W,118
NYK,0020900380,2009-12-18,W,95,LAC,2009-12-18,L,91
BOS,0020900375,2009-12-18,L,97,PHI,2009-12-18,W,98
CLE,0020900376,2009-12-18,W,85,MIL,2009-12-18,L,82
DAL,0020900382,2009-12-18,L,108,HOU,2009-12-18,W,116
ATL,0020900374,2009-12-18,W,96,UTA,2009-12-18,L,83
MIN,0020900378,2009-12-18,W,112,SAC,2009-12-18,L,96
NOP,0020900379,2009-12-18,W,98,DEN,2009-12-18,L,92
TOR,0020900373,2009-12-18,W,118,BKN,2009-12-18,L,95
MEM,0020900377,2009-12-18,W,107,IND,2009-12-18,L,94
OKC,0020900381,2009-12-18,W,109,DET,2009-12-18,L,98
PHI,0020900386,2009-12-19,L,107,LAC,2009-12-19,W,112
SAS,0020900391,2009-12-19,W,100,IND,2009-12-19,L,99
CHI,0020900387,2009-12-19,W,101,ATL,2009-12-19,L,98
PHX,0020900392,2009-12-19,W,121,WAS,2009-12-19,L,95
BKN,0020900388,2009-12-19,L,84,LAL,2009-12-19,W,103
ORL,0020900385,2009-12-19,W,92,POR,2009-12-19,L,83
HOU,0020900389,2009-12-19,W,95,OKC,2009-12-19,L,90
MIL,0020900390,2009-12-19,L,95,SAC,2009-12-19,W,96
CHA,0020900384,2009-12-19,L,102,UTA,2009-12-19,W,110
NYK,0020900399,2009-12-20,W,98,CHA,2009-12-20,L,94
BOS,0020900395,2009-12-20,W,122,MIN,2009-12-20,L,104
MIA,0020900397,2009-12-20,L,95,POR,2009-12-20,W,102
DET,0020900396,2009-12-20,L,81,LAL,2009-12-20,W,93
DAL,0020900398,2009-12-20,W,102,CLE,2009-12-20,L,95
TOR,0020900393,2009-12-20,W,98,NOP,2009-12-20,L,92
MEM,0020900394,2009-12-20,W,102,DEN,2009-12-20,L,96
SAS,0020900403,2009-12-21,W,103,LAC,2009-12-21,L,87
CHI,0020900402,2009-12-21,L,98,SAC,2009-12-21,W,102
PHX,0020900404,2009-12-21,L,91,CLE,2009-12-21,W,109
ORL,0020900401,2009-12-21,W,104,UTA,2009-12-21,L,99
IND,0020900400,2009-12-21,L,81,MIL,2009-12-21,W,84
LAL,0020900413,2009-12-22,W,111,OKC,2009-12-22,L,108
NYK,0020900408,2009-12-22,W,88,CHI,2009-12-22,L,81
BOS,0020900407,2009-12-22,W,103,IND,2009-12-22,L,94
HOU,0020900412,2009-12-22,W,108,LAC,2009-12-22,L,99
DAL,0020900411,2009-12-22,L,81,POR,2009-12-22,W,85
MIN,0020900410,2009-12-22,L,87,ATL,2009-12-22,W,112
WAS,0020900406,2009-12-22,W,105,PHI,2009-12-22,L,98
MEM,0020900409,2009-12-22,W,121,GSW,2009-12-22,L,108
CHA,0020900405,2009-12-22,W,88,DET,2009-12-22,L,76
SAS,0020900420,2009-12-23,L,94,POR,2009-12-23,W,98
PHX,0020900422,2009-12-23,L,113,OKC,2009-12-23,W,117
BKN,0020900417,2009-12-23,L,99,MIN,2009-12-23,W,103
ORL,0020900414,2009-12-23,W,102,HOU,2009-12-23,L,87
MIA,0020900416,2009-12-23,W,80,UTA,2009-12-23,L,70
DET,0020900415,2009-12-23,L,64,TOR,2009-12-23,W,94
MIL,0020900418,2009-12-23,L,97,WAS,2009-12-23,W,109
SAC,0020900423,2009-12-23,L,104,CLE,2009-12-23,W,117
DEN,0020900421,2009-12-23,W,124,ATL,2009-12-23,L,104
NOP,0020900419,2009-12-23,W,108,GSW,2009-12-23,L,102
LAL,0020900426,2009-12-25,L,87,CLE,2009-12-25,W,102
NYK,0020900424,2009-12-25,L,87,MIA,2009-12-25,W,93
PHX,0020900427,2009-12-25,W,124,LAC,2009-12-25,L,93
ORL,0020900425,2009-12-25,L,77,BOS,2009-12-25,W,86
POR,0020900428,2009-12-25,W,107,DEN,2009-12-25,L,96
GSW,0020900438,2009-12-26,W,132,PHX,2009-12-26,L,127
CHI,0020900432,2009-12-26,W,96,NOP,2009-12-26,L,85
BKN,0020900431,2009-12-26,L,93,HOU,2009-12-26,W,98
UTA,0020900436,2009-12-26,W,97,PHI,2009-12-26,L,76
IND,0020900430,2009-12-26,L,98,ATL,2009-12-26,W,110
MIL,0020900435,2009-12-26,L,97,SAS,2009-12-26,W,112
DAL,0020900429,2009-12-26,W,106,MEM,2009-12-26,L,101
SAC,0020900437,2009-12-26,L,103,LAL,2009-12-26,W,112
MIN,0020900433,2009-12-26,W,101,WAS,2009-12-26,L,89
OKC,0020900434,2009-12-26,W,98,CHA,2009-12-26,L,91
NYK,0020900442,2009-12-27,L,88,SAS,2009-12-27,W,95
LAC,0020900444,2009-12-27,W,92,BOS,2009-12-27,L,90
CLE,0020900440,2009-12-27,W,108,HOU,2009-12-27,L,83
MIA,0020900441,2009-12-27,W,114,IND,2009-12-27,L,80
DEN,0020900443,2009-12-27,L,96,DAL,2009-12-27,W,104
TOR,0020900439,2009-12-27,W,102,DET,2009-12-27,L,95
GSW,0020900451,2009-12-28,W,103,BOS,2009-12-28,L,99
PHX,0020900448,2009-12-28,W,118,LAL,2009-12-28,L,103
BKN,0020900446,2009-12-28,L,89,OKC,2009-12-28,W,105
POR,0020900449,2009-12-28,L,93,PHI,2009-12-28,W,104
SAC,0020900450,2009-12-28,W,106,DEN,2009-12-28,L,101
MEM,0020900447,2009-12-28,W,116,WAS,2009-12-28,L,111
CHA,0020900445,2009-12-28,W,94,MIL,2009-12-28,L,84
SAS,0020900457,2009-12-29,W,117,MIN,2009-12-29,L,99
LAL,0020900458,2009-12-29,W,124,GSW,2009-12-29,L,118
CHI,0020900455,2009-12-29,W,104,IND,2009-12-29,L,95
HOU,0020900456,2009-12-29,W,108,NOP,2009-12-29,L,100
DET,0020900454,2009-12-29,L,87,NYK,2009-12-29,W,104
ATL,0020900452,2009-12-29,L,84,CLE,2009-12-29,W,95
WAS,0020900453,2009-12-29,L,98,OKC,2009-12-29,W,110
PHX,0020900466,2009-12-30,W,116,BOS,2009-12-30,L,98
BKN,0020900463,2009-12-30,W,104,NYK,2009-12-30,L,95
ORL,0020900461,2009-12-30,W,117,MIL,2009-12-30,L,92
CLE,0020900459,2009-12-30,W,106,ATL,2009-12-30,L,101
POR,0020900467,2009-12-30,W,103,LAC,2009-12-30,L,99
IND,0020900460,2009-12-30,L,110,MEM,2009-12-30,W,121
SAC,0020900468,2009-12-30,L,106,PHI,2009-12-30,W,116
MIN,0020900464,2009-12-30,L,103,UTA,2009-12-30,W,107
NOP,0020900465,2009-12-30,W,95,MIA,2009-12-30,L,91
TOR,0020900462,2009-12-30,W,107,CHA,2009-12-30,L,103
SAS,0020900471,2009-12-31,W,108,MIA,2009-12-31,L,78
LAC,0020900473,2009-12-31,W,104,PHI,2009-12-31,L,88
HOU,0020900470,2009-12-31,W,97,DAL,2009-12-31,L,94
DET,0020900469,2009-12-31,L,87,CHI,2009-12-31,W,98
OKC,0020900472,2009-12-31,W,87,UTA,2009-12-31,L,86
LAL,0020900476,2010-01-01,W,109,SAC,2010-01-01,L,108
ATL,0020900474,2010-01-01,L,108,NYK,2010-01-01,W,112
MIN,0020900475,2010-01-01,L,94,ORL,2010-01-01,W,106
CHI,0020900482,2010-01-02,W,101,ORL,2010-01-02,L,93
PHX,0020900485,2010-01-02,L,103,MEM,2010-01-02,W,128
BKN,0020900477,2010-01-02,L,86,CLE,2010-01-02,W,94
BOS,0020900481,2010-01-02,W,103,TOR,2010-01-02,L,96
MIA,0020900478,2010-01-02,L,97,CHA,2010-01-02,W,107
POR,0020900487,2010-01-02,W,105,GSW,2010-01-02,L,89
UTA,0020900486,2010-01-02,L,95,DEN,2010-01-02,W,105
IND,0020900479,2010-01-02,W,122,MIN,2010-01-02,L,111
MIL,0020900484,2010-01-02,W,103,OKC,2010-01-02,L,97
SAC,0020900488,2010-01-02,L,91,DAL,2010-01-02,W,99
NOP,0020900483,2010-01-02,W,99,HOU,2010-01-02,L,95
WAS,0020900480,2010-01-02,L,86,SAS,2010-01-02,W,97
LAL,0020900493,2010-01-03,W,131,DAL,2010-01-03,L,96
NYK,0020900490,2010-01-03,W,132,IND,2010-01-03,L,89
CLE,0020900489,2010-01-03,L,88,CHA,2010-01-03,W,91
DEN,0020900492,2010-01-03,L,105,PHI,2010-01-03,W,108
TOR,0020900491,2010-01-03,W,91,SAS,2010-01-03,L,86
CHI,0020900495,2010-01-04,L,85,OKC,2010-01-04,W,98
LAC,0020900497,2010-01-04,W,105,POR,2010-01-04,L,95
MIA,0020900494,2010-01-04,W,92,ATL,2010-01-04,L,75
UTA,0020900496,2010-01-04,L,87,NOP,2010-01-04,W,91
PHI,0020900500,2010-01-05,L,97,WAS,2010-01-05,W,104
LAL,0020900506,2010-01-05,W,88,HOU,2010-01-05,L,79
BKN,0020900501,2010-01-05,L,76,MIL,2010-01-05,W,98
POR,0020900504,2010-01-05,L,105,MEM,2010-01-05,W,109
IND,0020900499,2010-01-05,W,97,ORL,2010-01-05,L,90
DAL,0020900502,2010-01-05,W,98,DET,2010-01-05,L,93
SAC,0020900505,2010-01-05,L,109,PHX,2010-01-05,W,113
DEN,0020900503,2010-01-05,W,123,GSW,2010-01-05,L,122
CHA,0020900498,2010-01-05,W,113,CHI,2010-01-05,L,108
SAS,0020900513,2010-01-06,W,112,DET,2010-01-06,L,92
PHX,0020900514,2010-01-06,W,118,HOU,2010-01-06,L,110
LAC,0020900516,2010-01-06,W,102,LAL,2010-01-06,L,91
ORL,0020900509,2010-01-06,L,103,TOR,2010-01-06,W,108
CLE,0020900508,2010-01-06,W,121,WAS,2010-01-06,L,98
MIA,0020900510,2010-01-06,L,106,BOS,2010-01-06,W,112
UTA,0020900515,2010-01-06,W,117,MEM,2010-01-06,L,94
ATL,0020900507,2010-01-06,W,119,BKN,2010-01-06,L,89
MIN,0020900511,2010-01-06,L,101,GSW,2010-01-06,W,107
OKC,0020900512,2010-01-06,L,92,NOP,2010-01-06,W,97
NYK,0020900517,2010-01-07,W,97,CHA,2010-01-07,L,93
PHI,0020900518,2010-01-08,L,106,TOR,2010-01-08,W,108
GSW,0020900529,2010-01-08,W,108,SAC,2010-01-08,L,101
SAS,0020900525,2010-01-08,L,103,DAL,2010-01-08,W,112
PHX,0020900526,2010-01-08,L,105,MIA,2010-01-08,W,109
POR,0020900527,2010-01-08,W,107,LAL,2010-01-08,L,98
MIL,0020900524,2010-01-08,W,96,CHI,2010-01-08,L,93
ATL,0020900520,2010-01-08,W,93,BOS,2010-01-08,L,85
DEN,0020900528,2010-01-08,W,99,CLE,2010-01-08,L,97
MIN,0020900522,2010-01-08,W,116,IND,2010-01-08,L,109
NOP,0020900523,2010-01-08,W,103,BKN,2010-01-08,L,99
WAS,0020900519,2010-01-08,W,104,ORL,2010-01-08,L,97
MEM,0020900521,2010-01-08,W,91,UTA,2010-01-08,L,89
CHI,0020900533,2010-01-09,W,110,MIN,2010-01-09,L,96
ORL,0020900531,2010-01-09,W,113,ATL,2010-01-09,L,81
HOU,0020900536,2010-01-09,W,105,NYK,2010-01-09,L,96
DET,0020900532,2010-01-09,L,94,PHI,2010-01-09,W,104
DAL,0020900535,2010-01-09,L,93,UTA,2010-01-09,W,111
SAC,0020900537,2010-01-09,W,102,DEN,2010-01-09,L,100
OKC,0020900534,2010-01-09,W,108,IND,2010-01-09,L,102
CHA,0020900530,2010-01-09,W,89,MEM,2010-01-09,L,87
SAS,0020900541,2010-01-10,W,97,BKN,2010-01-10,L,85
LAL,0020900543,2010-01-10,W,95,MIL,2010-01-10,L,77
LAC,0020900540,2010-01-10,W,94,MIA,2010-01-10,L,84
POR,0020900542,2010-01-10,L,94,CLE,2010-01-10,W,106
WAS,0020900539,2010-01-10,L,110,NOP,2010-01-10,W,115
TOR,0020900538,2010-01-10,L,107,BOS,2010-01-10,W,114
PHI,0020900545,2010-01-11,W,96,NOP,2010-01-11,L,92
GSW,0020900552,2010-01-11,L,114,CLE,2010-01-11,W,117
CHI,0020900547,2010-01-11,W,120,DET,2010-01-11,L,87
PHX,0020900550,2010-01-11,W,105,MIL,2010-01-11,L,101
BOS,0020900546,2010-01-11,L,96,ATL,2010-01-11,W,102
UTA,0020900551,2010-01-11,W,118,MIA,2010-01-11,L,89
IND,0020900544,2010-01-11,W,105,TOR,2010-01-11,L,101
DEN,0020900549,2010-01-11,W,105,MIN,2010-01-11,L,94
OKC,0020900548,2010-01-11,W,106,NYK,2010-01-11,L,88
SAS,0020900556,2010-01-12,W,105,LAL,2010-01-12,L,85
SAC,0020900557,2010-01-12,L,88,ORL,2010-01-12,W,109
WAS,0020900554,2010-01-12,L,90,DET,2010-01-12,W,99
MEM,0020900555,2010-01-12,W,104,LAC,2010-01-12,L,102
CHA,0020900553,2010-01-12,W,102,HOU,2010-01-12,L,94
PHI,0020900560,2010-01-13,L,92,NYK,2010-01-13,W,93
GSW,0020900568,2010-01-13,L,102,MIA,2010-01-13,W,115
BKN,0020900561,2010-01-13,L,87,BOS,2010-01-13,W,111
HOU,0020900565,2010-01-13,W,120,MIN,2010-01-13,L,114
POR,0020900567,2010-01-13,W,120,MIL,2010-01-13,L,108
IND,0020900559,2010-01-13,W,122,PHX,2010-01-13,L,114
DAL,0020900564,2010-01-13,L,95,LAL,2010-01-13,W,100
ATL,0020900558,2010-01-13,W,94,WAS,2010-01-13,L,82
DEN,0020900566,2010-01-13,W,115,ORL,2010-01-13,L,97
NOP,0020900562,2010-01-13,W,108,LAC,2010-01-13,L,94
OKC,0020900563,2010-01-13,L,108,SAS,2010-01-13,W,109
BOS,0020900569,2010-01-14,L,83,CHI,2010-01-14,W,96
UTA,0020900570,2010-01-14,W,97,CLE,2010-01-14,L,96
PHI,0020900572,2010-01-15,W,98,SAC,2010-01-15,L,86
GSW,0020900581,2010-01-15,L,104,MIL,2010-01-15,W,113
LAL,0020900582,2010-01-15,W,126,LAC,2010-01-15,L,86
CHI,0020900574,2010-01-15,W,121,WAS,2010-01-15,L,119
NYK,0020900578,2010-01-15,L,104,TOR,2010-01-15,W,112
BKN,0020900577,2010-01-15,L,105,IND,2010-01-15,W,121
HOU,0020900580,2010-01-15,L,106,MIA,2010-01-15,W,115
DET,0020900575,2010-01-15,W,110,NOP,2010-01-15,L,104
POR,0020900583,2010-01-15,W,102,ORL,2010-01-15,L,87
ATL,0020900573,2010-01-15,W,102,PHX,2010-01-15,L,101
DAL,0020900579,2010-01-15,W,99,OKC,2010-01-15,L,98
MEM,0020900576,2010-01-15,W,135,MIN,2010-01-15,L,110
CHA,0020900571,2010-01-15,W,92,SAS,2010-01-15,L,76
LAC,0020900591,2010-01-16,L,101,CLE,2010-01-16,W,102
DET,0020900587,2010-01-16,W,94,NYK,2010-01-16,L,90
UTA,0020900590,2010-01-16,W,112,MIL,2010-01-16,L,95
IND,0020900585,2010-01-16,L,96,NOP,2010-01-16,W,101
WAS,0020900586,2010-01-16,W,96,SAC,2010-01-16,L,86
MEM,0020900588,2010-01-16,W,92,SAS,2010-01-16,L,86
OKC,0020900589,2010-01-16,W,98,MIA,2010-01-16,L,80
CHA,0020900584,2010-01-16,W,125,PHX,2010-01-16,L,99
DEN,0020900593,2010-01-17,W,119,UTA,2010-01-17,L,112
TOR,0020900592,2010-01-17,W,110,DAL,2010-01-17,L,88
GSW,0020900602,2010-01-18,W,114,CHI,2010-01-18,L,97
LAL,0020900605,2010-01-18,W,98,ORL,2010-01-18,L,92
NYK,0020900594,2010-01-18,W,99,DET,2010-01-18,L,91
BOS,0020900604,2010-01-18,L,90,DAL,2010-01-18,W,99
LAC,0020900599,2010-01-18,W,106,BKN,2010-01-18,L,95
HOU,0020900598,2010-01-18,W,101,MIL,2010-01-18,L,98
ATL,0020900596,2010-01-18,L,91,OKC,2010-01-18,W,94
MIN,0020900600,2010-01-18,W,108,PHI,2010-01-18,L,103
NOP,0020900601,2010-01-18,L,90,SAS,2010-01-18,W,97
WAS,0020900595,2010-01-18,W,97,POR,2010-01-18,L,92
MEM,0020900603,2010-01-18,W,125,PHX,2010-01-18,L,118
CHA,0020900597,2010-01-18,W,105,SAC,2010-01-18,L,103
CLE,0020900606,2010-01-19,W,108,TOR,2010-01-19,L,100
MIA,0020900607,2010-01-19,W,113,IND,2010-01-19,L,83
PHI,0020900611,2010-01-20,L,90,POR,2010-01-20,W,98
GSW,0020900619,2010-01-20,L,118,DEN,2010-01-20,W,123
SAS,0020900618,2010-01-20,L,98,UTA,2010-01-20,W,105
PHX,0020900617,2010-01-20,W,118,BKN,2010-01-20,L,94
LAC,0020900620,2010-01-20,W,104,CHI,2010-01-20,L,97
ORL,0020900610,2010-01-20,W,109,IND,2010-01-20,L,98
DET,0020900613,2010-01-20,W,92,BOS,2010-01-20,L,86
MIL,0020900614,2010-01-20,W,113,TOR,2010-01-20,L,107
ATL,0020900608,2010-01-20,W,108,SAC,2010-01-20,L,97
MIN,0020900615,2010-01-20,L,92,OKC,2010-01-20,W,94
NOP,0020900616,2010-01-20,W,113,MEM,2010-01-20,L,111
WAS,0020900612,2010-01-20,L,93,DAL,2010-01-20,W,94
CHA,0020900609,2010-01-20,W,104,MIA,2010-01-20,L,65
CLE,0020900621,2010-01-21,W,93,LAL,2010-01-21,L,87
DEN,0020900622,2010-01-21,W,105,LAC,2010-01-21,L,85
PHI,0020900624,2010-01-22,W,92,DAL,2010-01-22,L,81
GSW,0020900634,2010-01-22,W,111,BKN,2010-01-22,L,79
SAS,0020900633,2010-01-22,L,109,HOU,2010-01-22,W,116
NYK,0020900632,2010-01-22,L,105,LAL,2010-01-22,W,115
PHX,0020900635,2010-01-22,L,104,CHI,2010-01-22,W,115
BOS,0020900628,2010-01-22,W,98,POR,2010-01-22,L,95
ORL,0020900623,2010-01-22,W,100,SAC,2010-01-22,L,84
DET,0020900629,2010-01-22,L,93,IND,2010-01-22,W,105
ATL,0020900627,2010-01-22,W,103,CHA,2010-01-22,L,89
MIN,0020900631,2010-01-22,L,94,NOP,2010-01-22,W,96
TOR,0020900625,2010-01-22,W,101,MIL,2010-01-22,L,96
WAS,0020900626,2010-01-22,L,88,MIA,2010-01-22,W,112
MEM,0020900630,2010-01-22,W,86,OKC,2010-01-22,L,84
PHX,0020900644,2010-01-23,W,112,GSW,2010-01-23,L,103
CLE,0020900638,2010-01-23,W,100,OKC,2010-01-23,L,99
MIA,0020900640,2010-01-23,W,115,SAC,2010-01-23,L,84
HOU,0020900641,2010-01-23,L,97,CHI,2010-01-23,W,104
DET,0020900639,2010-01-23,L,93,POR,2010-01-23,W,97
UTA,0020900645,2010-01-23,W,116,BKN,2010-01-23,L,83
IND,0020900637,2010-01-23,L,97,PHI,2010-01-23,W,107
MIL,0020900642,2010-01-23,W,127,MIN,2010-01-23,L,94
DEN,0020900643,2010-01-23,W,116,NOP,2010-01-23,L,110
CHA,0020900636,2010-01-23,L,95,ORL,2010-01-23,W,106
NYK,0020900646,2010-01-24,L,78,DAL,2010-01-24,W,128
WAS,0020900647,2010-01-24,L,78,LAC,2010-01-24,W,92
TOR,0020900648,2010-01-24,W,106,LAL,2010-01-24,L,105
PHI,0020900649,2010-01-25,L,98,IND,2010-01-25,W,109
SAS,0020900654,2010-01-25,L,93,CHI,2010-01-25,W,98
BOS,0020900650,2010-01-25,W,95,LAC,2010-01-25,L,89
HOU,0020900653,2010-01-25,L,95,ATL,2010-01-25,W,102
MIA,0020900651,2010-01-25,L,91,CLE,2010-01-25,W,92
POR,0020900657,2010-01-25,L,97,NOP,2010-01-25,W,98
UTA,0020900656,2010-01-25,W,124,PHX,2010-01-25,L,115
DEN,0020900655,2010-01-25,W,104,CHA,2010-01-25,L,93
MEM,0020900652,2010-01-25,W,99,ORL,2010-01-25,L,94
NYK,0020900659,2010-01-26,W,132,MIN,2010-01-26,L,105
PHX,0020900661,2010-01-26,L,109,CHA,2010-01-26,W,114
DAL,0020900660,2010-01-26,W,108,MIL,2010-01-26,L,107
SAC,0020900662,2010-01-26,W,99,GSW,2010-01-26,L,96
WAS,0020900658,2010-01-26,L,103,LAL,2010-01-26,W,115
GSW,0020900673,2010-01-27,L,110,NOP,2010-01-27,W,123
SAS,0020900671,2010-01-27,W,105,ATL,2010-01-27,L,90
BKN,0020900667,2010-01-27,W,103,LAC,2010-01-27,L,87
CLE,0020900663,2010-01-27,W,109,MIN,2010-01-27,L,95
HOU,0020900670,2010-01-27,L,92,DEN,2010-01-27,W,97
DET,0020900666,2010-01-27,L,93,MEM,2010-01-27,W,99
